Bike ID,Gender,Birth Year,Age,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Start Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Stop Time
26257,Male,1982,37,530,3203,Hamilton Park,40.72759597,-74.04424731,52:38.9,3187,Warren St,40.7211236,-74.03805095,01:29.8
29513,Male,2002,17,902,3279,Dixon Mills,40.72163014,-74.04996783,52:58.9,3194,McGinley Square,40.72533993,-74.06762213,08:01.4
29447,Male,1991,28,263,3276,Marin Light Rail,40.71458404,-74.04281706,52:59.9,3186,Grove St PATH,40.71958612,-74.04311746,57:23.3
29542,Male,1987,32,161,3213,Van Vorst Park,40.71848892,-74.04772663,53:03.5,3186,Grove St PATH,40.71958612,-74.04311746,55:44.7
29519,Male,1991,28,955,3279,Dixon Mills,40.72163014,-74.04996783,53:11.0,3194,McGinley Square,40.72533993,-74.06762213,09:06.2
29668,Male,1978,41,182,3187,Warren St,40.7211236,-74.03805095,53:15.6,3186,Grove St PATH,40.71958612,-74.04311746,56:18.1
29670,Male,1992,27,788,3214,Essex Light Rail,40.7127742,-74.0364857,53:23.3,3186,Grove St PATH,40.71958612,-74.04311746,06:32.0
29282,Male,1978,41,810,3278,Monmouth and 6th,40.72568548,-74.04879034,53:38.5,3184,Paulus Hook,40.7141454,-74.0335519,07:09.5
29452,Female,1988,31,321,3201,Dey St,40.737711,-74.066921,53:58.9,3640,Journal Square,40.73367,-74.0625,59:20.6
29612,Male,1983,36,754,3186,Grove St PATH,40.71958612,-74.04311746,54:18.3,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,06:52.9
26189,Female,1992,27,595,3213,Van Vorst Park,40.71848892,-74.04772663,54:21.2,3202,Newport PATH,40.7272235,-74.0337589,04:16.7
29912,Male,1979,40,275,3639,Harborside,40.7192517,-74.034234,55:10.5,3186,Grove St PATH,40.71958612,-74.04311746,59:45.7
26290,Female,1989,30,317,3186,Grove St PATH,40.71958612,-74.04311746,55:19.2,3213,Van Vorst Park,40.71848892,-74.04772663,00:36.4
29553,Male,1982,37,301,3211,Newark Ave,40.72152515,-74.04630454,55:46.5,3203,Hamilton Park,40.72759597,-74.04424731,00:48.3
26265,Female,1974,45,431,3187,Warren St,40.7211236,-74.03805095,56:07.5,3213,Van Vorst Park,40.71848892,-74.04772663,03:19.3
26165,Male,1990,29,1140,3185,City Hall,40.7177325,-74.043845,56:27.3,3210,Pershing Field,40.74267714,-74.05178863,15:27.7
26285,Male,1984,35,482,3681,Grand St,40.71517768,-74.03768331,57:04.9,3192,Liberty Light Rail,40.7112423,-74.0557013,05:07.2
29246,Female,1998,21,672,3638,Washington St,40.7242941,-74.0354826,57:17.5,3202,Newport PATH,40.7272235,-74.0337589,08:29.7
26187,Female,1991,28,836,3187,Warren St,40.7211236,-74.03805095,59:06.8,3279,Dixon Mills,40.72163014,-74.04996783,13:03.2
29590,Male,1995,24,247,3639,Harborside,40.7192517,-74.034234,59:13.1,3202,Newport PATH,40.7272235,-74.0337589,03:20.9
29668,Female,1991,28,969,3186,Grove St PATH,40.71958612,-74.04311746,59:15.5,3210,Pershing Field,40.74267714,-74.05178863,15:25.4
29290,Male,1994,25,562,3638,Washington St,40.7242941,-74.0354826,59:21.9,3202,Newport PATH,40.7272235,-74.0337589,08:44.2
26296,Male,1990,29,170,3209,Brunswick St,40.7241765,-74.0506564,59:25.0,3211,Newark Ave,40.72152515,-74.04630454,02:15.1
29283,Male,1976,43,503,3214,Essex Light Rail,40.7127742,-74.0364857,59:35.8,3203,Hamilton Park,40.72759597,-74.04424731,07:59.8
26317,Female,1990,29,159,3209,Brunswick St,40.7241765,-74.0506564,59:38.9,3211,Newark Ave,40.72152515,-74.04630454,02:17.9
29452,Male,1991,28,455,3640,Journal Square,40.73367,-74.0625,59:39.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,07:15.4
29499,Female,1990,29,967,3196,Riverview Park,40.7443187,-74.0439909,00:11.2,3186,Grove St PATH,40.71958612,-74.04311746,16:18.3
29912,Unknown,1969,50,187,3186,Grove St PATH,40.71958612,-74.04311746,00:20.7,3483,Montgomery St,40.71942,-74.05099,03:27.9
29532,Male,1998,21,1083,3202,Newport PATH,40.7272235,-74.0337589,00:28.5,3206,Hilltop,40.7311689,-74.0575736,18:31.9
26273,Male,1985,34,64,3279,Dixon Mills,40.72163014,-74.04996783,00:36.8,3279,Dixon Mills,40.72163014,-74.04996783,01:41.7
29248,Male,1988,31,1102,3199,Newport Pkwy,40.7287448,-74.0321082,00:58.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,19:20.6
29616,Male,1992,27,447,3202,Newport PATH,40.7272235,-74.0337589,01:16.4,3203,Hamilton Park,40.72759597,-74.04424731,08:44.2
26205,Male,1975,44,290,3202,Newport PATH,40.7272235,-74.0337589,01:29.0,3187,Warren St,40.7211236,-74.03805095,06:19.9
29255,Male,1966,53,205,3214,Essex Light Rail,40.7127742,-74.0364857,01:41.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,05:06.6
29301,Female,1995,24,955,3202,Newport PATH,40.7272235,-74.0337589,01:41.4,3192,Liberty Light Rail,40.7112423,-74.0557013,17:36.4
26153,Male,1977,42,242,3186,Grove St PATH,40.71958612,-74.04311746,01:44.1,3203,Hamilton Park,40.72759597,-74.04424731,05:46.8
29447,Male,1990,29,841,3186,Grove St PATH,40.71958612,-74.04311746,01:50.3,3192,Liberty Light Rail,40.7112423,-74.0557013,15:51.6
26276,Male,1987,32,430,3639,Harborside,40.7192517,-74.034234,01:57.8,3203,Hamilton Park,40.72759597,-74.04424731,09:08.4
26224,Male,1985,34,855,3279,Dixon Mills,40.72163014,-74.04996783,02:26.4,3202,Newport PATH,40.7272235,-74.0337589,16:41.8
29511,Male,1993,26,864,3192,Liberty Light Rail,40.7112423,-74.0557013,02:48.0,3638,Washington St,40.7242941,-74.0354826,17:12.9
26151,Male,1996,23,302,3207,Oakland Ave,40.7376037,-74.0524783,02:56.8,3210,Pershing Field,40.74267714,-74.05178863,07:59.1
29606,Male,1970,49,332,3275,Columbus Drive,40.7183552,-74.03891444,03:34.8,3270,Jersey & 6th St,40.72528911,-74.04557168,09:07.2
29542,Male,1970,49,133,3186,Grove St PATH,40.71958612,-74.04311746,03:51.2,3279,Dixon Mills,40.72163014,-74.04996783,06:05.1
26263,Male,1988,31,533,3214,Essex Light Rail,40.7127742,-74.0364857,03:55.2,3192,Liberty Light Rail,40.7112423,-74.0557013,12:49.0
26257,Male,1978,41,1084,3187,Warren St,40.7211236,-74.03805095,04:14.8,3198,Heights Elevator,40.74871595,-74.0404433,22:19.8
29251,Male,1991,28,2063,3276,Marin Light Rail,40.71458404,-74.04281706,04:16.1,3276,Marin Light Rail,40.71458404,-74.04281706,38:39.9
26202,Male,1996,23,176,3276,Marin Light Rail,40.71458404,-74.04281706,04:43.3,3213,Van Vorst Park,40.71848892,-74.04772663,07:40.0
26178,Female,1978,41,1033,3205,JC Medical Center,40.71653978,-74.04963791,05:36.7,3205,JC Medical Center,40.71653978,-74.04963791,22:49.7
29619,Male,1951,68,369,3186,Grove St PATH,40.71958612,-74.04311746,05:45.2,3270,Jersey & 6th St,40.72528911,-74.04557168,11:55.2
29645,Female,1989,30,449,3199,Newport Pkwy,40.7287448,-74.0321082,06:07.4,3273,Manila & 1st,40.72165072,-74.04288411,13:37.3
26266,Male,1971,48,467,3638,Washington St,40.7242941,-74.0354826,06:17.5,3279,Dixon Mills,40.72163014,-74.04996783,14:05.0
29670,Male,1988,31,260,3186,Grove St PATH,40.71958612,-74.04311746,06:48.8,3269,Brunswick & 6th,40.72601173,-74.05038893,11:09.4
26198,Female,1976,43,271,3186,Grove St PATH,40.71958612,-74.04311746,06:57.8,3278,Monmouth and 6th,40.72568548,-74.04879034,11:28.9
29255,Male,1981,38,400,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,07:43.2,3276,Marin Light Rail,40.71458404,-74.04281706,14:23.6
29571,Female,1976,43,348,3186,Grove St PATH,40.71958612,-74.04311746,07:52.4,3203,Hamilton Park,40.72759597,-74.04424731,13:41.3
26298,Male,1997,22,1175,3201,Dey St,40.737711,-74.066921,08:07.9,3198,Heights Elevator,40.74871595,-74.0404433,27:43.7
29502,Male,1973,46,957,3639,Harborside,40.7192517,-74.034234,08:11.2,3193,Lincoln Park,40.7246051,-74.07840595,24:08.5
26296,Male,1989,30,168,3211,Newark Ave,40.72152515,-74.04630454,08:28.6,3269,Brunswick & 6th,40.72601173,-74.05038893,11:16.7
29590,Male,1990,29,317,3202,Newport PATH,40.7272235,-74.0337589,08:53.4,3187,Warren St,40.7211236,-74.03805095,14:11.0
29461,Female,1992,27,723,3214,Essex Light Rail,40.7127742,-74.0364857,09:55.9,3640,Journal Square,40.73367,-74.0625,21:59.4
29123,Male,1983,36,708,3639,Harborside,40.7192517,-74.034234,10:15.3,3203,Hamilton Park,40.72759597,-74.04424731,22:03.7
29505,Male,1970,49,537,3639,Harborside,40.7192517,-74.034234,10:19.8,3203,Hamilton Park,40.72759597,-74.04424731,19:17.5
39152,Female,1993,26,964,3268,Lafayette Park,40.71346383,-74.06285852,11:22.7,3186,Grove St PATH,40.71958612,-74.04311746,27:27.7
26177,Unknown,1888,131,87,3187,Warren St,40.7211236,-74.03805095,11:53.0,3275,Columbus Drive,40.7183552,-74.03891444,13:20.1
29624,Female,1970,49,335,3273,Manila & 1st,40.72165072,-74.04288411,12:06.7,3203,Hamilton Park,40.72759597,-74.04424731,17:42.3
29282,Female,1981,38,197,3184,Paulus Hook,40.7141454,-74.0335519,12:14.0,3267,Morris Canal,40.71241882,-74.03852552,15:32.0
29273,Male,1987,32,744,3638,Washington St,40.7242941,-74.0354826,12:23.2,3481,York St,40.71649,-74.04105,24:47.6
26265,Male,1982,37,488,3213,Van Vorst Park,40.71848892,-74.04772663,12:27.0,3268,Lafayette Park,40.71346383,-74.06285852,20:35.5
29272,Male,1988,31,398,3212,Christ Hospital,40.73478582,-74.05044364,12:37.5,3279,Dixon Mills,40.72163014,-74.04996783,19:15.5
26175,Male,1964,55,202,3273,Manila & 1st,40.72165072,-74.04288411,12:50.0,3203,Hamilton Park,40.72759597,-74.04424731,16:12.4
26189,Male,1963,56,148,3202,Newport PATH,40.7272235,-74.0337589,12:57.2,3199,Newport Pkwy,40.7287448,-74.0321082,15:26.0
26273,Female,1991,28,89,3279,Dixon Mills,40.72163014,-74.04996783,13:29.6,3279,Dixon Mills,40.72163014,-74.04996783,14:59.1
26288,Male,1973,46,855,3639,Harborside,40.7192517,-74.034234,13:47.7,3186,Grove St PATH,40.71958612,-74.04311746,28:03.4
26187,Female,1991,28,507,3279,Dixon Mills,40.72163014,-74.04996783,15:20.7,3187,Warren St,40.7211236,-74.03805095,23:48.1
29516,Male,1988,31,798,3220,5 Corners Library,40.73496102,-74.05950308,16:10.6,3640,Journal Square,40.73367,-74.0625,29:29.5
26317,Male,1993,26,265,3211,Newark Ave,40.72152515,-74.04630454,16:17.5,3205,JC Medical Center,40.71653978,-74.04963791,20:43.1
26166,Male,1984,35,228,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,16:18.5,3275,Columbus Drive,40.7183552,-74.03891444,20:07.4
29246,Male,1985,34,411,3202,Newport PATH,40.7272235,-74.0337589,16:52.2,3270,Jersey & 6th St,40.72528911,-74.04557168,23:43.3
29554,Female,1992,27,811,3207,Oakland Ave,40.7376037,-74.0524783,17:44.0,3198,Heights Elevator,40.74871595,-74.0404433,31:15.3
29499,Female,1982,37,196,3186,Grove St PATH,40.71958612,-74.04311746,17:52.8,3279,Dixon Mills,40.72163014,-74.04996783,21:09.3
29444,Male,1969,50,341,3267,Morris Canal,40.71241882,-74.03852552,18:15.1,3186,Grove St PATH,40.71958612,-74.04311746,23:56.8
29290,Male,1969,50,345,3202,Newport PATH,40.7272235,-74.0337589,18:42.2,3186,Grove St PATH,40.71958612,-74.04311746,24:27.3
29532,Male,1998,21,586,3206,Hilltop,40.7311689,-74.0575736,18:59.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,28:45.5
26172,Male,1970,49,4175,3185,City Hall,40.7177325,-74.043845,19:05.8,3270,Jersey & 6th St,40.72528911,-74.04557168,28:41.0
29658,Male,1975,44,784,3211,Newark Ave,40.72152515,-74.04630454,19:29.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,32:33.5
29468,Female,1991,28,1536,3273,Manila & 1st,40.72165072,-74.04288411,19:45.3,3638,Washington St,40.7242941,-74.0354826,45:21.6
29219,Male,1994,25,1048,3481,York St,40.71649,-74.04105,20:00.7,3186,Grove St PATH,40.71958612,-74.04311746,37:29.0
26250,Male,1987,32,121,3272,Jersey & 3rd,40.72333159,-74.04595256,20:15.5,3278,Monmouth and 6th,40.72568548,-74.04879034,22:17.3
26198,Male,1990,29,609,3278,Monmouth and 6th,40.72568548,-74.04879034,20:34.3,3205,JC Medical Center,40.71653978,-74.04963791,30:43.7
26177,Male,1985,34,160,3275,Columbus Drive,40.7183552,-74.03891444,20:47.3,3681,Grand St,40.71517768,-74.03768331,23:28.0
29210,Male,1994,25,1553,3202,Newport PATH,40.7272235,-74.0337589,20:56.1,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,46:50.0
29627,Female,1992,27,223,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,20:59.4,3639,Harborside,40.7192517,-74.034234,24:42.4
26224,Female,1998,21,1550,3202,Newport PATH,40.7272235,-74.0337589,21:12.7,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,47:03.5
29529,Male,1988,31,175,3481,York St,40.71649,-74.04105,21:14.2,3187,Warren St,40.7211236,-74.03805095,24:09.8
29278,Unknown,1969,50,168,3481,York St,40.71649,-74.04105,21:51.5,3267,Morris Canal,40.71241882,-74.03852552,24:39.7
29292,Male,1980,39,169,3273,Manila & 1st,40.72165072,-74.04288411,22:08.1,3270,Jersey & 6th St,40.72528911,-74.04557168,24:57.2
29645,Female,1982,37,168,3273,Manila & 1st,40.72165072,-74.04288411,22:08.8,3270,Jersey & 6th St,40.72528911,-74.04557168,24:57.6
29496,Female,1982,37,712,3203,Hamilton Park,40.72759597,-74.04424731,22:27.5,3639,Harborside,40.7192517,-74.034234,34:20.2
29461,Female,1985,34,559,3640,Journal Square,40.73367,-74.0625,22:28.8,3210,Pershing Field,40.74267714,-74.05178863,31:48.2
26317,Female,1982,37,412,3205,JC Medical Center,40.71653978,-74.04963791,23:23.6,3272,Jersey & 3rd,40.72333159,-74.04595256,30:16.2
29453,Female,1992,27,277,3481,York St,40.71649,-74.04105,24:12.0,3187,Warren St,40.7211236,-74.03805095,28:49.1
26165,Female,1997,22,4042,3210,Pershing Field,40.74267714,-74.05178863,24:29.7,3203,Hamilton Park,40.72759597,-74.04424731,31:51.8
29570,Male,1992,27,215,3214,Essex Light Rail,40.7127742,-74.0364857,24:42.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,28:18.2
29606,Female,1987,32,181,3270,Jersey & 6th St,40.72528911,-74.04557168,24:55.6,3279,Dixon Mills,40.72163014,-74.04996783,27:56.9
29223,Male,1991,28,3991,3210,Pershing Field,40.74267714,-74.05178863,25:08.1,3203,Hamilton Park,40.72759597,-74.04424731,31:39.7
26155,Female,1982,37,243,3272,Jersey & 3rd,40.72333159,-74.04595256,25:39.4,3269,Brunswick & 6th,40.72601173,-74.05038893,29:43.2
29290,Female,1970,49,247,3186,Grove St PATH,40.71958612,-74.04311746,26:17.0,3203,Hamilton Park,40.72759597,-74.04424731,30:24.8
26222,Female,1989,30,396,3202,Newport PATH,40.7272235,-74.0337589,26:23.6,3639,Harborside,40.7192517,-74.034234,33:00.2
29445,Male,1989,30,393,3202,Newport PATH,40.7272235,-74.0337589,26:24.7,3639,Harborside,40.7192517,-74.034234,32:58.6
29444,Male,1986,33,219,3186,Grove St PATH,40.71958612,-74.04311746,26:35.5,3209,Brunswick St,40.7241765,-74.0506564,30:15.4
29604,Male,1986,33,223,3214,Essex Light Rail,40.7127742,-74.0364857,27:09.1,3481,York St,40.71649,-74.04105,30:52.7
26252,Male,1956,63,233,3186,Grove St PATH,40.71958612,-74.04311746,27:37.2,3278,Monmouth and 6th,40.72568548,-74.04879034,31:30.4
26181,Female,1980,39,313,3186,Grove St PATH,40.71958612,-74.04311746,28:04.9,3269,Brunswick & 6th,40.72601173,-74.05038893,33:18.6
26262,Male,1995,24,591,3225,Baldwin at Montgomery,40.7236589,-74.0641943,28:18.2,3186,Grove St PATH,40.71958612,-74.04311746,38:09.8
26288,Male,1974,45,514,3186,Grove St PATH,40.71958612,-74.04311746,28:54.3,3678,Fairmount Ave,40.72572614,-74.07195926,37:28.6
26274,Male,1975,44,213,3186,Grove St PATH,40.71958612,-74.04311746,29:06.5,3279,Dixon Mills,40.72163014,-74.04996783,32:40.1
29272,Male,1970,49,215,3279,Dixon Mills,40.72163014,-74.04996783,29:16.4,3186,Grove St PATH,40.71958612,-74.04311746,32:52.1
29248,Male,1985,34,87,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29:17.3,3639,Harborside,40.7192517,-74.034234,30:44.9
39152,Male,1999,20,822,3186,Grove St PATH,40.71958612,-74.04311746,29:18.2,3268,Lafayette Park,40.71346383,-74.06285852,43:00.9
29121,Unknown,1969,50,514,3186,Grove St PATH,40.71958612,-74.04311746,29:21.6,3269,Brunswick & 6th,40.72601173,-74.05038893,37:56.0
29661,Male,1981,38,297,3186,Grove St PATH,40.71958612,-74.04311746,29:30.1,3269,Brunswick & 6th,40.72601173,-74.05038893,34:27.3
29532,Male,1998,21,757,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29:34.0,3483,Montgomery St,40.71942,-74.05099,42:11.9
29451,Male,1975,44,1430,3210,Pershing Field,40.74267714,-74.05178863,29:35.0,3186,Grove St PATH,40.71958612,-74.04311746,53:25.3
26297,Male,1984,35,269,3275,Columbus Drive,40.7183552,-74.03891444,29:48.5,3185,City Hall,40.7177325,-74.043845,34:18.3
26196,Male,1996,23,334,3199,Newport Pkwy,40.7287448,-74.0321082,30:19.3,3639,Harborside,40.7192517,-74.034234,35:54.0
29551,Male,1986,33,132,3199,Newport Pkwy,40.7287448,-74.0321082,31:02.4,3202,Newport PATH,40.7272235,-74.0337589,33:15.0
26228,Female,1987,32,130,3199,Newport Pkwy,40.7287448,-74.0321082,31:02.6,3202,Newport PATH,40.7272235,-74.0337589,33:13.5
29523,Male,1984,35,361,3212,Christ Hospital,40.73478582,-74.05044364,31:32.2,3272,Jersey & 3rd,40.72333159,-74.04595256,37:33.9
29120,Female,1987,32,180,3202,Newport PATH,40.7272235,-74.0337589,31:33.5,3638,Washington St,40.7242941,-74.0354826,34:34.2
29515,Male,1989,30,857,3210,Pershing Field,40.74267714,-74.05178863,31:46.7,3678,Fairmount Ave,40.72572614,-74.07195926,46:04.0
29627,Male,1977,42,619,3639,Harborside,40.7192517,-74.034234,31:51.4,3202,Newport PATH,40.7272235,-74.0337589,42:11.4
29546,Female,1981,38,152,3186,Grove St PATH,40.71958612,-74.04311746,31:54.8,3279,Dixon Mills,40.72163014,-74.04996783,34:26.8
37987,Male,1979,40,106,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,32:09.3,3639,Harborside,40.7192517,-74.034234,33:56.0
26190,Male,1984,35,237,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,33:07.0,3481,York St,40.71649,-74.04105,37:04.8
29647,Female,1969,50,461,3185,City Hall,40.7177325,-74.043845,33:46.4,3267,Morris Canal,40.71241882,-74.03852552,41:27.8
29655,Female,1976,43,450,3185,City Hall,40.7177325,-74.043845,34:06.7,3267,Morris Canal,40.71241882,-74.03852552,41:37.0
29503,Male,1964,55,329,3679,Bergen Ave,40.72210379,-74.071455,34:21.5,3195,Sip Ave,40.7308971,-74.06391263,39:51.2
29570,Male,1987,32,410,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,34:27.2,3270,Jersey & 6th St,40.72528911,-74.04557168,41:17.3
29537,Male,1986,33,212,3276,Marin Light Rail,40.71458404,-74.04281706,35:26.5,3186,Grove St PATH,40.71958612,-74.04311746,38:59.0
29272,Male,1989,30,596,3186,Grove St PATH,40.71958612,-74.04311746,35:42.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,45:39.5
29505,Male,1989,30,205,3203,Hamilton Park,40.72759597,-74.04424731,35:52.9,3273,Manila & 1st,40.72165072,-74.04288411,39:18.0
29120,Male,1995,24,432,3638,Washington St,40.7242941,-74.0354826,35:53.1,3203,Hamilton Park,40.72759597,-74.04424731,43:06.0
26304,Female,1990,29,560,3186,Grove St PATH,40.71958612,-74.04311746,36:21.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,45:42.5
29609,Male,1987,32,108,3202,Newport PATH,40.7272235,-74.0337589,36:30.3,3638,Washington St,40.7242941,-74.0354826,38:18.8
29551,Unknown,1982,37,495,3202,Newport PATH,40.7272235,-74.0337589,36:40.2,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,44:55.8
26297,Male,1984,35,282,3185,City Hall,40.7177325,-74.043845,37:12.3,3275,Columbus Drive,40.7183552,-74.03891444,41:55.0
29593,Male,1987,32,284,3186,Grove St PATH,40.71958612,-74.04311746,37:25.8,3269,Brunswick & 6th,40.72601173,-74.05038893,42:10.4
29278,Male,1991,28,568,3267,Morris Canal,40.71241882,-74.03852552,37:27.3,3199,Newport Pkwy,40.7287448,-74.0321082,46:56.2
26158,Female,1977,42,694,3209,Brunswick St,40.7241765,-74.0506564,37:46.4,3267,Morris Canal,40.71241882,-74.03852552,49:21.3
29219,Unknown,1990,29,260,3186,Grove St PATH,40.71958612,-74.04311746,37:52.6,3270,Jersey & 6th St,40.72528911,-74.04557168,42:12.8
26177,Male,1983,36,625,3681,Grand St,40.71517768,-74.03768331,38:13.8,3203,Hamilton Park,40.72759597,-74.04424731,48:38.9
29307,Male,1986,33,602,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38:14.3,3185,City Hall,40.7177325,-74.043845,48:17.3
29271,Male,1976,43,188,3186,Grove St PATH,40.71958612,-74.04311746,39:23.7,3270,Jersey & 6th St,40.72528911,-74.04557168,42:32.1
29537,Male,1992,27,855,3186,Grove St PATH,40.71958612,-74.04311746,40:12.7,3225,Baldwin at Montgomery,40.7236589,-74.0641943,54:27.8
29277,Unknown,1969,50,691,3681,Grand St,40.71517768,-74.03768331,41:23.2,3194,McGinley Square,40.72533993,-74.06762213,52:55.1
29503,Male,1986,33,195,3195,Sip Ave,40.7308971,-74.06391263,41:23.9,3194,McGinley Square,40.72533993,-74.06762213,44:39.6
26175,Male,1983,36,316,3203,Hamilton Park,40.72759597,-74.04424731,41:29.0,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,46:45.2
26283,Female,1987,32,508,3199,Newport Pkwy,40.7287448,-74.0321082,41:39.1,3681,Grand St,40.71517768,-74.03768331,50:07.7
29596,Male,1991,28,289,3483,Montgomery St,40.71942,-74.05099,42:34.5,3186,Grove St PATH,40.71958612,-74.04311746,47:24.3
29676,Male,1970,49,316,3278,Monmouth and 6th,40.72568548,-74.04879034,42:49.4,3186,Grove St PATH,40.71958612,-74.04311746,48:06.3
29624,Male,1975,44,193,3203,Hamilton Park,40.72759597,-74.04424731,43:06.1,3211,Newark Ave,40.72152515,-74.04630454,46:19.7
29532,Male,1998,21,1237,3483,Montgomery St,40.71942,-74.05099,43:12.6,3279,Dixon Mills,40.72163014,-74.04996783,03:49.7
29125,Unknown,1988,31,254,3186,Grove St PATH,40.71958612,-74.04311746,43:46.5,3483,Montgomery St,40.71942,-74.05099,48:01.0
29299,Female,1979,40,272,3187,Warren St,40.7211236,-74.03805095,43:55.6,3270,Jersey & 6th St,40.72528911,-74.04557168,48:28.3
26299,Female,1983,36,185,3202,Newport PATH,40.7272235,-74.0337589,44:49.5,3638,Washington St,40.7242941,-74.0354826,47:55.1
29215,Male,1970,49,133,3186,Grove St PATH,40.71958612,-74.04311746,45:18.0,3213,Van Vorst Park,40.71848892,-74.04772663,47:31.9
29544,Male,1985,34,298,3186,Grove St PATH,40.71958612,-74.04311746,45:38.7,3273,Manila & 1st,40.72165072,-74.04288411,50:37.7
26243,Male,1983,36,207,3203,Hamilton Park,40.72759597,-74.04424731,45:41.8,3211,Newark Ave,40.72152515,-74.04630454,49:08.9
29516,Male,1986,33,605,3640,Journal Square,40.73367,-74.0625,45:46.7,3280,Astor Place,40.7192822,-74.07126188,55:52.0
26262,Male,1986,33,1120,3186,Grove St PATH,40.71958612,-74.04311746,46:12.5,3185,City Hall,40.7177325,-74.043845,04:53.2
29596,Male,1981,38,159,3186,Grove St PATH,40.71958612,-74.04311746,47:31.9,3270,Jersey & 6th St,40.72528911,-74.04557168,50:11.5
29511,Female,1991,28,4256,3638,Washington St,40.7242941,-74.0354826,47:44.2,3638,Washington St,40.7242941,-74.0354826,58:40.5
26219,Female,1995,24,443,3202,Newport PATH,40.7272235,-74.0337589,48:10.4,3187,Warren St,40.7211236,-74.03805095,55:33.7
26200,Male,1993,26,912,3639,Harborside,40.7192517,-74.034234,48:38.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,03:50.4
29307,Male,1984,35,226,3185,City Hall,40.7177325,-74.043845,48:40.8,3681,Grand St,40.71517768,-74.03768331,52:27.2
26244,Male,1993,26,306,3681,Grand St,40.71517768,-74.03768331,48:52.5,3205,JC Medical Center,40.71653978,-74.04963791,53:59.2
29627,Male,1985,34,964,3202,Newport PATH,40.7272235,-74.0337589,50:01.3,3279,Dixon Mills,40.72163014,-74.04996783,06:05.4
29676,Male,1959,60,221,3186,Grove St PATH,40.71958612,-74.04311746,50:48.5,3270,Jersey & 6th St,40.72528911,-74.04557168,54:29.8
29505,Male,1992,27,220,3273,Manila & 1st,40.72165072,-74.04288411,51:18.4,3269,Brunswick & 6th,40.72601173,-74.05038893,54:59.1
29596,Male,1986,33,128,3270,Jersey & 6th St,40.72528911,-74.04557168,52:27.7,3211,Newark Ave,40.72152515,-74.04630454,54:36.2
29248,Male,1964,55,265,3639,Harborside,40.7192517,-74.034234,52:30.4,3202,Newport PATH,40.7272235,-74.0337589,56:56.1
26278,Male,1994,25,889,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,52:46.6,3198,Heights Elevator,40.74871595,-74.0404433,07:35.9
29217,Female,1993,26,240,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,53:29.7,3187,Warren St,40.7211236,-74.03805095,57:30.3
29594,Female,1998,21,877,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,53:44.9,3198,Heights Elevator,40.74871595,-74.0404433,08:22.2
26239,Male,1989,30,472,3202,Newport PATH,40.7272235,-74.0337589,54:09.2,3203,Hamilton Park,40.72759597,-74.04424731,02:01.4
29451,Male,1981,38,154,3186,Grove St PATH,40.71958612,-74.04311746,55:50.5,3279,Dixon Mills,40.72163014,-74.04996783,58:25.3
26238,Male,1983,36,249,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,57:01.1,3185,City Hall,40.7177325,-74.043845,01:10.9
29639,Male,1994,25,203,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,57:04.6,3214,Essex Light Rail,40.7127742,-74.0364857,00:27.8
29445,Male,1959,60,80,3639,Harborside,40.7192517,-74.034234,02:06.6,3639,Harborside,40.7192517,-74.034234,03:26.7
29544,Male,1958,61,151,3273,Manila & 1st,40.72165072,-74.04288411,02:15.7,3187,Warren St,40.7211236,-74.03805095,04:47.3
26297,Male,1970,49,174,3275,Columbus Drive,40.7183552,-74.03891444,03:42.9,3639,Harborside,40.7192517,-74.034234,06:37.3
