tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
330,13:23.8,18:54.8,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29435,Subscriber,1975,1
134,13:50.4,16:04.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3273,Manila & 1st,40.72165072,-74.04288411,29273,Subscriber,1990,1
666,14:12.9,25:19.2,3638,Washington St,40.7242941,-74.0354826,3483,Montgomery St,40.71942,-74.05099,29476,Subscriber,1993,1
662,14:16.2,25:18.7,3638,Washington St,40.7242941,-74.0354826,3483,Montgomery St,40.71942,-74.05099,29455,Subscriber,1994,1
289,14:27.5,19:16.6,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26252,Subscriber,1994,1
2007,14:31.3,47:58.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3638,Washington St,40.7242941,-74.0354826,26164,Customer,1984,1
645,14:40.0,25:25.8,3638,Washington St,40.7242941,-74.0354826,3483,Montgomery St,40.71942,-74.05099,26251,Customer,1969,0
264,15:05.8,19:30.7,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,26175,Subscriber,1992,2
2744,15:58.4,01:43.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29280,Customer,1981,1
2648,16:50.9,00:59.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29293,Customer,1969,0
339,18:35.2,24:15.0,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,29472,Subscriber,1980,1
2013,20:30.3,54:03.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,26214,Customer,1998,2
227,20:40.2,24:27.6,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,26199,Subscriber,1988,1
644,20:59.6,31:43.6,3638,Washington St,40.7242941,-74.0354826,3279,Dixon Mills,40.72163014,-74.04996783,29223,Customer,1993,1
1051,21:32.2,39:03.6,3273,Manila & 1st,40.72165072,-74.04288411,3192,Liberty Light Rail,40.7112423,-74.0557013,26191,Subscriber,1991,1
514,22:25.3,31:00.3,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,26277,Subscriber,1986,2
667,24:48.2,35:55.2,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,29289,Customer,1988,2
618,25:23.6,35:42.4,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,29569,Customer,1988,1
370,25:50.6,32:00.6,3681,Grand St,40.71517768,-74.03768331,3270,Jersey & 6th St,40.72528911,-74.04557168,29458,Subscriber,1996,2
265,26:34.5,31:00.0,3279,Dixon Mills,40.72163014,-74.04996783,3213,Van Vorst Park,40.71848892,-74.04772663,29200,Subscriber,1983,1
145,27:09.2,29:34.4,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29546,Subscriber,1964,1
639,27:32.9,38:12.2,3198,Heights Elevator,40.74871595,-74.0404433,3278,Monmouth and 6th,40.72568548,-74.04879034,26195,Subscriber,1964,1
633,27:33.2,38:06.4,3193,Lincoln Park,40.7246051,-74.07840595,3276,Marin Light Rail,40.71458404,-74.04281706,29284,Subscriber,1990,2
1384,28:38.2,51:42.3,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,29231,Subscriber,1980,1
1142,29:23.8,48:26.0,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.04630454,29570,Customer,1992,2
1029,29:48.5,46:58.5,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.04630454,29279,Customer,1995,2
584,30:02.7,39:47.1,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,26300,Subscriber,1965,2
1612,33:11.9,00:04.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3214,Essex Light Rail,40.7127742,-74.0364857,29546,Subscriber,1964,1
1488,34:57.2,59:46.0,3281,Leonard Gordon Park,40.74590997,-74.05727148,3192,Liberty Light Rail,40.7112423,-74.0557013,29444,Customer,1969,0
241,34:57.3,38:58.6,3185,City Hall,40.7177325,-74.043845,3681,Grand St,40.71517768,-74.03768331,29662,Subscriber,1983,1
225,35:05.0,38:50.2,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,29524,Subscriber,1983,1
431,35:24.5,42:35.6,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,29647,Subscriber,1998,1
398,35:42.8,42:21.8,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,26199,Subscriber,1983,1
268,36:26.0,40:54.7,3195,Sip Ave,40.7308971,-74.06391263,3201,Dey St,40.737711,-74.066921,29612,Subscriber,1963,1
384,37:21.4,43:45.8,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,26252,Subscriber,1992,2
441,37:29.7,44:51.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29452,Subscriber,1968,2
1010,37:45.5,54:36.1,3196,Riverview Park,40.7443187,-74.0439909,3638,Washington St,40.7242941,-74.0354826,26286,Customer,1987,1
426,37:50.0,44:56.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,26287,Subscriber,1968,1
95,38:35.2,40:10.8,3279,Dixon Mills,40.72163014,-74.04996783,3211,Newark Ave,40.72152515,-74.04630454,26224,Subscriber,1982,2
1081,38:42.4,56:43.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,29255,Subscriber,1982,2
618,39:05.6,49:24.2,3267,Morris Canal,40.71241882,-74.03852552,3273,Manila & 1st,40.72165072,-74.04288411,29659,Customer,1981,2
232,40:16.6,44:09.4,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29532,Subscriber,1983,2
2335,40:21.2,19:16.3,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978,-74.04963791,29617,Subscriber,1975,1
2344,40:36.3,19:41.0,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978,-74.04963791,29569,Subscriber,1979,2
300,41:21.1,46:21.7,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,29511,Subscriber,1963,1
2130,42:50.4,18:21.0,3275,Columbus Drive,40.7183552,-74.03891444,3192,Liberty Light Rail,40.7112423,-74.0557013,29616,Subscriber,1979,2
3541,42:59.2,42:00.9,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,26190,Subscriber,1983,1
3520,42:59.7,41:39.9,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,26199,Subscriber,1983,2
1154,43:07.4,02:22.0,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,29524,Customer,1979,2
194,43:20.5,46:35.5,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,26290,Subscriber,1983,1
178,43:33.6,46:31.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,26281,Subscriber,1992,1
432,43:53.8,51:06.3,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,29664,Subscriber,1983,1
213,44:28.7,48:02.2,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,26217,Subscriber,1984,1
549,45:09.0,54:18.9,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29527,Subscriber,1971,1
110,46:42.2,48:33.0,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,29682,Subscriber,1994,2
1450,48:33.2,12:44.1,3677,Glenwood Ave,40.72755147,-74.07106072,3192,Liberty Light Rail,40.7112423,-74.0557013,26189,Customer,1998,2
212,49:33.4,53:06.2,3276,Marin Light Rail,40.71458404,-74.04281706,3681,Grand St,40.71517768,-74.03768331,29532,Subscriber,1972,1
669,51:40.0,02:49.7,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,29541,Customer,1990,2
139,52:31.0,54:50.2,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29596,Subscriber,1988,1
452,53:05.9,00:38.4,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,29487,Subscriber,1991,1
199,53:19.9,56:39.3,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,26262,Subscriber,1983,1
348,53:47.6,59:36.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29203,Customer,1991,1
682,54:19.9,05:42.3,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.71241882,-74.03852552,29241,Subscriber,1977,1
430,54:29.9,01:40.6,3211,Newark Ave,40.72152515,-74.04630454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26224,Customer,1969,0
454,54:34.7,02:09.0,3211,Newark Ave,40.72152515,-74.04630454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26152,Customer,1969,0
554,56:08.8,05:23.4,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,26281,Subscriber,1969,1
308,57:00.2,02:08.7,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29592,Subscriber,1968,1
857,57:11.7,11:28.8,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,29284,Customer,1969,1
4576,57:14.5,13:31.1,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,29290,Customer,1969,0
4559,57:30.0,13:29.4,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,29257,Customer,1969,0
15074,57:33.6,08:48.4,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,26254,Subscriber,1982,2
1956,58:28.4,31:05.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29460,Subscriber,1992,1
99,59:44.1,01:23.8,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,29496,Subscriber,1983,1
147,00:05.1,02:32.9,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,29288,Subscriber,1978,2
407,00:08.3,06:55.7,3211,Newark Ave,40.72152515,-74.04630454,3206,Hilltop,40.7311689,-74.0575736,29679,Subscriber,1973,1
331,00:10.1,05:41.6,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,29676,Subscriber,1990,1
1871,01:35.5,32:47.1,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,29200,Customer,1969,0
202,01:44.8,05:07.2,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,29297,Subscriber,1956,1
401,03:31.7,10:13.0,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,29670,Customer,1991,1
617,04:18.7,14:36.0,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,26217,Subscriber,1986,1
1347,04:22.4,26:49.7,3677,Glenwood Ave,40.72755147,-74.07106072,3196,Riverview Park,40.7443187,-74.0439909,29469,Subscriber,1980,2
256,04:36.3,08:52.5,3214,Essex Light Rail,40.7127742,-74.0364857,3481,York St,40.71649,-74.04105,29202,Subscriber,1983,1
1314,04:47.2,26:41.3,3677,Glenwood Ave,40.72755147,-74.07106072,3196,Riverview Park,40.7443187,-74.0439909,26167,Customer,1969,0
293,05:22.4,10:16.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,29300,Customer,1988,2
286,05:30.6,10:17.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,26280,Customer,1988,1
242,06:30.8,10:33.2,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,29455,Subscriber,1985,1
200,06:34.7,09:55.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26241,Subscriber,1989,1
581,06:36.7,16:17.9,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,26185,Customer,1990,1
748,07:27.6,19:56.6,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3186,Grove St PATH,40.71958612,-74.04311746,26194,Subscriber,1968,2
4957,08:23.1,31:00.7,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,26214,Customer,1990,2
1046,08:44.5,26:10.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,29541,Customer,1991,1
1147,08:59.2,28:06.3,3280,Astor Place,40.7192822,-74.07126188,3210,Pershing Field,40.74267714,-74.05178863,29292,Subscriber,1953,2
188,11:53.3,15:01.6,3214,Essex Light Rail,40.7127742,-74.0364857,3681,Grand St,40.71517768,-74.03768331,29546,Subscriber,1970,1
585,12:20.3,22:05.6,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,29241,Subscriber,1980,2
107,13:11.2,14:58.9,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,29523,Subscriber,1983,1
341,13:22.3,19:04.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,26221,Customer,1969,0
520,13:27.3,22:07.4,3481,York St,40.71649,-74.04105,3639,Harborside,40.7192517,-74.034234,29202,Customer,1989,2
516,13:48.9,22:25.2,3481,York St,40.71649,-74.04105,3639,Harborside,40.7192517,-74.034234,29240,Customer,1991,1
958,14:27.2,30:26.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3187,Warren St,40.7211236,-74.03805095,26287,Subscriber,1984,1
185,15:21.5,18:27.1,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,29532,Subscriber,1972,1
1119,15:55.6,34:35.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29675,Subscriber,1972,1
616,16:45.1,27:01.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,29293,Subscriber,1975,1
501,17:35.2,25:56.6,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,29647,Subscriber,1965,2
1679,18:31.4,46:30.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,26217,Customer,1969,0
161,19:06.5,21:48.0,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,29465,Subscriber,1989,1
172,19:17.5,22:10.1,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,29668,Subscriber,1983,1
5124,19:18.4,44:43.1,3207,Oakland Ave,40.7376037,-74.0524783,3203,Hamilton Park,40.72759597,-74.04424731,26198,Customer,1969,0
496,19:38.2,27:55.0,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,29605,Customer,1994,1
5138,19:42.4,45:21.4,3207,Oakland Ave,40.7376037,-74.0524783,3203,Hamilton Park,40.72759597,-74.04424731,29639,Customer,1969,0
470,20:02.8,27:53.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,26239,Subscriber,1991,1
184,20:29.2,23:34.2,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,29274,Subscriber,1976,1
212,20:32.7,24:05.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3270,Jersey & 6th St,40.72528911,-74.04557168,29123,Subscriber,1985,1
1236,21:11.8,41:48.6,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,29617,Subscriber,1975,1
1205,21:42.4,41:48.0,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,29569,Subscriber,1979,2
470,21:43.9,29:34.6,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,29297,Subscriber,1987,1
557,22:24.2,31:41.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29280,Subscriber,1977,1
8919,22:50.0,51:29.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3194,McGinley Square,40.72533993,-74.06762213,26191,Customer,1969,0
209,23:50.2,27:19.6,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29532,Subscriber,1989,2
366,24:30.6,30:37.3,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26306,Subscriber,1989,1
363,24:49.1,30:52.6,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,29912,Subscriber,1989,2
1239,26:23.2,47:02.9,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3202,Newport PATH,40.7272235,-74.0337589,29452,Customer,1991,1
391,26:53.3,33:24.9,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29490,Subscriber,1991,2
2323,27:04.6,05:48.2,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.7112423,-74.0557013,29299,Customer,1969,0
125,27:30.6,29:36.5,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,26188,Subscriber,1996,1
327,27:35.7,33:02.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29211,Subscriber,1966,1
118,27:45.7,29:44.4,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,29646,Subscriber,1996,1
250,27:48.2,31:58.5,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,29435,Subscriber,1976,1
2283,27:52.6,05:56.0,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.7112423,-74.0557013,26164,Customer,1969,0
203,29:24.2,32:48.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,26278,Subscriber,1988,1
1593,30:52.3,57:25.6,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,29669,Customer,1979,2
765,31:41.3,44:27.2,3677,Glenwood Ave,40.72755147,-74.07106072,3276,Marin Light Rail,40.71458404,-74.04281706,26157,Subscriber,1989,1
481,32:32.6,40:34.5,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,26257,Subscriber,1969,0
3241,33:35.0,27:36.6,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,29496,Customer,1995,1
1775,33:35.9,03:11.0,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,29511,Customer,1969,0
114,33:51.9,35:46.0,3483,Montgomery St,40.71942,-74.05099,3213,Van Vorst Park,40.71848892,-74.04772663,26318,Subscriber,1983,1
2757,34:01.7,19:59.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26292,Subscriber,1966,1
1756,34:09.1,03:25.6,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,29541,Customer,1969,0
783,35:06.7,48:10.4,3212,Christ Hospital,40.73478582,-74.05044364,3267,Morris Canal,40.71241882,-74.03852552,26226,Subscriber,1988,1
498,35:18.3,43:36.9,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,29525,Subscriber,1986,2
266,35:47.6,40:14.5,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,29524,Subscriber,1995,1
451,37:08.9,44:40.5,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,26290,Customer,1969,0
774,37:39.3,50:34.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29211,Subscriber,1958,1
620,38:00.2,48:20.6,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,26241,Subscriber,1992,1
363,38:25.8,44:29.6,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,29596,Subscriber,1973,1
104,39:06.0,40:50.4,3483,Montgomery St,40.71942,-74.05099,3213,Van Vorst Park,40.71848892,-74.04772663,26185,Subscriber,1983,1
221,40:32.7,44:14.1,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,29498,Subscriber,1985,1
297,41:04.7,46:01.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3639,Harborside,40.7192517,-74.034234,29640,Subscriber,1987,1
804,42:30.7,55:55.0,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,26303,Subscriber,1997,2
1819,43:57.6,14:16.8,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,29435,Customer,1997,2
1799,44:13.1,14:12.4,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,26287,Customer,1996,1
1066,44:18.1,02:04.2,3210,Pershing Field,40.74267714,-74.05178863,3681,Grand St,40.71517768,-74.03768331,29605,Subscriber,1984,1
235,44:47.0,48:42.8,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,26194,Subscriber,1994,1
4109,45:41.4,54:10.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,29284,Subscriber,1994,1
3548,45:47.5,44:56.1,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,26166,Customer,1969,0
3920,46:01.6,51:21.6,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,29293,Customer,1969,0
1124,47:55.8,06:40.2,3638,Washington St,40.7242941,-74.0354826,3272,Jersey & 3rd,40.72333159,-74.04595256,29256,Subscriber,1994,1
340,48:46.5,54:27.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29214,Subscriber,1998,1
399,49:36.8,56:16.5,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.71241882,-74.03852552,26286,Subscriber,1986,1
664,49:49.5,00:54.3,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,29494,Customer,1990,1
1658,50:26.6,18:04.6,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,26199,Subscriber,1983,2
347,50:29.8,56:16.9,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.71241882,-74.03852552,26153,Subscriber,1987,2
140,50:32.3,52:52.5,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29282,Subscriber,1977,2
757,50:54.2,03:31.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3276,Marin Light Rail,40.71458404,-74.04281706,26220,Subscriber,1978,1
1590,51:07.1,17:37.5,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,29570,Subscriber,1983,1
6238,51:55.4,35:53.7,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,29480,Customer,1969,0
6206,52:24.1,35:50.2,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,26305,Customer,1969,0
1290,53:19.0,14:49.0,3639,Harborside,40.7192517,-74.034234,3268,Lafayette Park,40.71346383,-74.06285852,26276,Customer,1995,0
6150,53:34.2,36:04.3,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,29584,Customer,1969,0
1971,53:44.1,26:35.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26263,Subscriber,1979,2
230,54:13.2,58:03.4,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.74267714,-74.05178863,29474,Subscriber,1981,1
688,56:16.1,07:45.1,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29452,Customer,1969,0
279,58:13.6,02:52.7,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,29260,Subscriber,1956,1
480,58:15.0,06:15.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29616,Customer,1969,0
1896,58:38.9,30:15.8,3199,Newport Pkwy,40.7287448,-74.0321082,3209,Brunswick St,40.7241765,-74.0506564,29617,Subscriber,1975,1
1901,58:39.0,30:21.0,3199,Newport Pkwy,40.7287448,-74.0321082,3209,Brunswick St,40.7241765,-74.0506564,29569,Subscriber,1979,2
721,59:58.4,11:59.8,3210,Pershing Field,40.74267714,-74.05178863,3203,Hamilton Park,40.72759597,-74.04424731,29474,Subscriber,1985,1
6478,01:27.3,49:26.2,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,29488,Customer,1978,2
219,01:48.4,05:28.2,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29270,Subscriber,1977,1
202,02:36.1,05:58.7,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,29498,Subscriber,1984,1
396,03:39.0,10:15.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29527,Subscriber,1993,1
476,03:47.4,11:44.0,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,29494,Subscriber,1984,1
311,03:49.6,09:00.6,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,29241,Subscriber,1982,1
4187,06:48.8,16:35.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29491,Customer,1969,0
4525,06:55.1,22:20.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26174,Customer,1969,0
149,07:07.5,09:36.8,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29300,Subscriber,1976,1
4341,07:22.5,19:44.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29497,Customer,1969,0
